,Latitude,Longitude
4438,48.4451660000, -1.2458860000
4439,43.5779040000,5.3365450000
4440,43.6917820000,7.1182660000
4441,43.2090680000, -0.3954240000
4442,44.8864350000, -0.4693440000
4443,48.7820800000,2.2261800000
4444,49.2421371036,4.0244113972
4445,49.6338340000, -1.6223180000
4446,48.2940000000,4.0818500000
4447,48.8473390000,2.3408520000
4448,48.8529480000,2.4007790000
4449,48.8696270000,2.3620340000
4450,48.8589890000,2.3398790000
4451,48.7948870000,2.5104820000
4452,48.7933260000,2.4866850000
4453,48.8799409228,2.1681033075
4454,45.9212590000,6.7136500000
4455,43.6026540000,1.1543370000
4456,44.1347518763,0.3400436145
4457,44.6842850000,6.0751930000
4458,47.7412170000,1.5432680000
4459,42.5506140000,2.9996430000
4460,44.8959360000, -0.6692220000
4461,48.4385680000, -4.2683550000
4462,45.7456016201,4.8248311242
4463,45.7737494097,4.7727334499
4464,43.4916900000, -1.4539900000
4465,43.5010000000, -1.5384200000
4466,48.4224900000,0.0830800000
4467,47.7984100000, -3.2948600000
4468,47.7675700000, -3.3429500000
4469,47.9105600000,1.9005400000
4470,43.6121000000,1.3223200000
4471,43.6677800000,7.2042700000
4472,48.8628690000,2.3872830000
4473,48.8559010000,2.3833060000
4474,48.8818770000,2.3300910000
4475,48.8824470000,2.3271310000
4476,48.8176956235,2.3078852892
4477,48.8908743007,2.2476415336
4478,48.8483590540,2.2372359037
4479,45.6101570000, -0.9238230000
4480,47.8094800000,1.1576310000
4481,47.2550650000,5.6128660000
4482,48.0010540000, -4.3356410000
4483,48.4081878552,6.2547826776
4484,47.8465979978,1.7914614036
4485,46.7607010000,2.5562200000
4486,44.5537990000,4.6883160000
4487,43.8068680000,6.0065070000
4488,48.1839680000,6.7147790000
4489,45.0326520000,4.8929930000
4490,50.1227910000,3.8935240000
4491,45.6956290542,4.8678445816
4492,45.7371300000,4.8503200000
4493,45.8317100000,1.2578700000
4494,47.7437700000,7.3293300000
4495,48.0598500000, -0.7760600000
4496,47.0460700000, -0.8771200000
4497,47.4574330000, -0.5540870000
4498,45.1896400000,5.7248300000
4499,43.8692000000,4.2856000000
4500,48.2888089915,4.0804553032
4501,49.7402000427,4.7234058380
4502,48.8403870000,2.3151320000
4503,48.8667220000,2.3172410000
4504,48.7427370000,2.4933210000
4505,48.8093910000,2.3895940000
4506,48.9481700000,2.5020600000
4507,48.9042372137,2.3049241304
4508,48.7877868225,2.2481197357
4509,47.3542340000, -0.4502840000
4510,49.5236700000,0.2252100000
4511,48.5948200000,7.7734100000
4512,44.6470500000, -1.1575600000
4513,47.3232790660,5.0218033791
4514,48.8504640000,2.3602480000
4515,48.6160300000, -0.3038730000
4516,44.5009080000,1.1094640000
4517,48.6164910000, -1.2128310000
4518,48.4555200000,2.7039400000
4519,43.2456000000,5.4147000000
4520,48.8776990000,2.3812870000
4521,48.8949980000,2.3176610000
4522,48.1687400000,6.8800590000
4523,48.1169870000, -3.0361000000
4524,45.4277130000,5.5152240000
4525,49.1535770000,0.6523130000
4526,44.0970480000,4.9453820000
4527,49.2400240000, -0.2259170000
4528,45.8982900000,6.1117600000
4529,47.7468900000, -3.3660900000
4530,44.8809700000, -0.6859300000
4531,43.8397118495,5.7791734498
4532,48.8445754175,2.3642498445
4533,48.8316990236,2.3443740606
4534,48.8706920000,2.3565400000
4535,48.8659210000,2.3580990000
4536,48.8661000000,2.4349000000
4537,43.3944170000,6.3314670000
4538,43.7350080000, -0.0135920000
4539,48.9414170000, -1.5375070000
4540,48.2243690000,5.9269310000
4541,47.2061040000,5.0116490000
4542,45.3173800000,5.7991900000
4543,48.0019330000, -0.7122870000
4544,49.5279500000,0.4085900000
4545,48.9851500000,2.3806000000
4546,48.2975100000,4.0748500000
4547,48.8658720000,2.3993340000
4548,48.8987080000,2.3703730000
4549,48.8344390000,2.3326860000
4550,48.9011229209,2.2501426935
4551,47.2579960000,1.6536890000
4552,48.3162020000, -4.1744240000
4553,16.3269200000, -61.3662440000
4554,44.1201800000,4.8270100000
4555,48.9832060000,2.0997840000
4556,43.4789640000, -1.5049100000
4557,48.0077400000,2.7404100000
4558,47.3504896808,0.6790655851
4559,49.0231500000,1.1244600000
4560,48.8414920000,2.3079480000
4561,48.8332530000,2.3315360000
4562,48.8324990000,2.3121660000
4563,48.8702740000,2.3498950000
4564,48.7800000000,2.4000000000
4565,48.8449400000,2.5412100000
4566,48.8332700000,2.1974500000
4567,48.7955112148,2.2324709594
4568,48.8264833725,2.2797998786
4569,48.8306137404,2.2387084365
4570,48.1113680000,7.2938010000
4571,47.7512290000,7.4196120000
4572,45.7139670000, -1.1423690000
4573, -20.9730800000,55.6854200000
4574,47.9861000000,0.2089000000
4575,47.7669200000, -3.3487500000
4576,43.8284100000,4.3601100000
4577,48.8901380000,2.3716920000
4578,48.8471700000,2.2893210000
4579,48.8747997902,2.3572348779
4580,48.8820490000,2.3375250000
4581,48.8550676030,2.3616632115
4582,48.8662420000,2.3525330000
4583,48.8516701573,2.2264695168
4584,48.1288690000,7.2980920000
4585,49.0885566830,1.8126802576
4586,45.8018980000,4.7924370000
4587,50.5397810000,2.9210330000
4588, -20.9164900000,55.5061400000
4589, -20.8978700000,55.4439300000
4590,45.7601600000,4.8379400000
4591,16.2227600000, -61.5129300000
4592,48.8956620000,2.0725260000
4593,48.0042700000,0.1935800000
4594,47.7592600000, -3.3799200000
4595,43.6332300000,6.9392920000
4596,48.8711650000,2.3965430000
4597,48.8183400000,2.4494900000
4598,48.8752240000,2.3703180000
4599,48.8633990000,2.3509490000
4600,48.8896486035,2.2501990199
4601,48.9230844966,2.2540450577
4602,42.4858020000,9.4843070000
4603,48.8131870000,1.8818160000
4604,48.7564000000,2.2118900000
4605,43.1137000000,6.1236000000
4606,45.7672700000,3.1063200000
4607,45.7670400000,3.1066900000
4608,48.4296600000,0.0907400000
4609,48.6947121108,6.1379329115
4610,45.6980100000, -0.3277300000
4611,48.8650743630,2.3983442728
4612,48.8885520000,2.3792240000
4613,48.8869560000,2.3030360000
4614,48.8578410000,2.2502780000
4615,48.8512060000,2.3626860000
4616,48.9173300000,2.3956800000
4617,48.9220386521,2.2826108336
4618,47.2476339248,0.1610974968
4619,49.3223279825, -0.4558146000
4620,44.3861560000, -1.1675820000
4621,43.5899900000,1.3755200000
4622,48.9124856990,2.3801741084
4623,43.8778040000,0.2160790000
4624,43.9919800000,1.3895400000
4625,48.6552500000,6.1629000000
4626,45.1609038744,1.5329682827
4627,48.8402730000,2.3106050000
4628,48.8385553098,2.3226102324
4629,48.8253250000,2.3163800000
4630,48.8745000000,2.3408100000
4631,48.7999000000,2.4976000000
4632,48.8814843116,2.2716245055
4633,44.5805260000,2.0772260000
4634,45.7714407660,4.8519980907
4635,48.0078000000,0.1977000000
4636,48.5973840000,7.7410900000
4637,48.0647950000, -0.7902020000
4638,48.0691010000, -1.7037250000
4639,44.9088000000,4.8659200000
4640,48.8915610000,2.3184860000
4641,48.8276770000,2.3568080000
4642,48.8909400000,2.2304000000
4643,48.8148609217,2.3039424419
4644,48.8355320216,2.2494426370
4645,46.6008210000,4.0504570000
4646,47.1661540000,5.7951330000
4647,43.7865790000,5.6452240000
4648,43.2883100000, -0.4381710000
4649,45.7179100000,4.8762900000
4650,45.8264700000,1.2705000000
4651,49.2657300000,2.4821600000
4652,47.4783550000, -0.5648880000
4653,47.4687000000, -0.5317000000
4654,45.1799400000,5.7316700000
4655,45.2683500000,1.7699100000
4656,48.2911718501,4.0295737982
4657,48.8473975922,2.2788677706
4658,48.8197130000,2.3413560000
4659,48.8447860000,2.3659390000
4660,48.8200850000,2.4768830000
4661,48.8621500000,2.4160700000
4662,48.8359583196,2.1600855142
4663,50.6279320000,2.4362610000
4664,46.2873530000,2.6617380000
4665,44.6288020000,4.4129690000
4666,43.8497050000,7.2235180000
4667,48.6418900000,2.2720400000
4668,45.8493500000,1.2257100000
4669,45.8568600000,1.2700400000
4670,43.3116000000, -0.3628100000
4671,43.3010100000, -0.3694500000
4672,45.7736700000,3.0753900000
4673,47.4525200000, -0.5243600000
4674,46.0450600000,4.0602800000
4675,47.8018400000,1.0701100000
4676,48.1049400000, -1.6671000000
4677,43.6084140000,1.3779580000
4678,48.8644300946,2.3466914892
4679,48.8673377785,2.3633641762
4680,47.8093900000, -2.1250340000
4681,44.1258190000,1.0704050000
4682,48.4851970000,0.6521040000
4683,44.3873390000,0.8036700000
4684,47.2995760000, -1.6645900000
4685,46.0961130000,3.1958250000
4686,18.0660610000, -63.0739470000
4687,48.6835090000, -1.2593510000
4688, -20.8933500000,55.4706000000
4689,45.7527100000,4.8281100000
4690,16.2135400000, -61.4775500000
4691,48.8982200000,2.1451900000
4692,47.7385800000, -3.4532100000
4693,48.1076800000, -1.6180100000
4694,47.9872744275, -4.1273725033
4695,43.1882100000,3.0035900000
4696,44.5623200000,6.0774200000
4697,48.8838520000,2.3286050000
4698,48.8821210000,2.3280890000
4699,48.8585240000,2.3482280000
4700, -21.2705140000,55.4433900000
4701,48.6450070000, -3.9467150000
4702,45.7528900000,4.8533600000
4703,48.4016354766, -4.4671051204
4704,48.8498700000,2.4345500000
4705,43.5920870000,1.2852980000
4706,47.5004160000,5.6675610000
4707,45.0060030000,4.4022160000
4708,49.0617650695,2.1758744631
4709,44.4048910000,6.7107150000
4710,43.1858530000,0.1017090000
4711,45.8760570000, -0.9962150000
4712,43.0956700000,6.0692000000
4713,48.3545300000, -1.2110900000
4714,44.8606990000, -0.5926600000
4715,47.2393000000,6.0055100000
4716,48.8289750000,2.2997290000
4717,48.8536740000,2.3147360000
4718,48.7917930000,2.4740730000
4719,48.8526186322,2.4179277610
4720,18.0802840000, -63.0706640000
4721, -17.7463241945, -149.2020235062
4722,43.2991190000,2.0515250000
4723,43.2646130000,3.2842250000
4724,48.4395600000,0.1236800000
4725,48.8788830000,2.4018750000
4726,48.8295913276,2.3284519812
4727,48.8618980000,2.3569200000
4728,48.9355422350,2.3325117351
4729,48.8999680000,2.2466220000
4730,43.2063180000,6.2950160000
4731,45.4875990000,4.5717370000
4732,47.6320670000, -2.5588600000
4733,45.9242000000,6.1722620000
4734,49.0031390000, -0.3004500000
4735,45.9173630000, -1.2270360000
4736,43.3727330000,5.9738490000
4737,43.3883480000,6.7245510000
4738,48.8041100000,2.1696400000
4739,48.0193000000,0.1681500000
4740,46.6736100000,4.3742300000
4741,43.3169000000, -0.3602900000
4742,50.3991900000,3.0432200000
4743,49.2491428808,4.0369553178
4744,47.4573800000, -0.5231700000
4745,44.8359570000, -0.5834200000
4746,44.8430400000, -0.5552700000
4747,48.8584220000,2.3800150000
4748,48.8533800000,2.3676590000
4749,48.8729683817,2.4291861285
4750,48.8845500000,2.5320100000
4751,48.8758800000,2.1864200000
4752,48.8808100000,2.2668300000
4753,48.8909017899,2.2476804256
4754, -21.0779480000,55.2680970000
4755,43.4573580000,5.4130790000
4756,4.9320163056, -52.3239111944
4757,45.7688600000,4.8602000000
4758,45.7629350549,4.8638052866
4759,48.7948500000,2.1288500000
4760,48.0039600000,0.2026400000
4761,48.0125400000,0.2064500000
4762,45.5739300000,4.7898100000
4763,49.3597200000,6.1595700000
4764,47.4753700000, -0.5485400000
4765,48.0973700000, -1.6749640000
4766,43.6401500000,0.5949400000
4767,43.1695691266,2.9886607102
4768,48.8331720000,2.3567680000
4769,48.8308010000,2.3453650000
4770,48.8371170000,2.3530790000
4771,48.8659280000,2.3785540000
4772,48.8824970000,2.3692310000
4773,48.8734210000,2.3296980000
4774,48.8701120000,2.3065780000
4775,48.8644130000,2.3301240000
4776,48.8895357341,2.2503036261
4777,48.9348616662,2.2912019491
4778, -21.0066980000,55.2762830000
4779,43.9614070000,3.7060830000
4780,50.5859330000,2.5963730000
4781,43.3671500000, -0.5214750000
4782,47.7392740000,7.4165270000
4783,48.5405630000,2.3519330000
4784,45.5945220000,5.9053230000
4785,49.2971220000,1.0696810000
4786,14.6174576623, -60.9595459700
4787,46.6030320000,0.3768850000
4788,49.8898090199,2.2818701871
4789,48.0645000000,7.3577100000
4790,48.5628080000,7.7525740000
4791,49.2302798631,4.0506988764
4792,47.4663500000, -0.5530700000
4793,47.4773100000, -0.5066300000
4794,47.0796100000,2.3893100000
4795,49.2070000000, -0.3404100000
4796,48.8850790000,2.3700780000
4797,48.8629680000,2.2691690000
4798,48.8584130000,2.2588920000
4799,48.8564310000,2.3399110000
4800,48.8640070000,2.3313450000
4801,48.8706830000,2.3386920000
4802,48.8217300000,2.3934600000
4803,48.7629303844,2.4037076560
4804,48.9539331418,2.3904931849
4805,46.8433240000,5.9185050000
4806,49.1105297744,2.2252072624
4807,46.0190560000,4.0003540000
4808,43.5172100000,1.5018170000
4809,48.6116980000,5.0849110000
4810,47.0573830000,6.6112970000
4811,43.3982670000,0.7941540000
4812,47.7373860000,6.8355940000
4813,45.0662591493,3.8507992029
4814,49.4588190000,4.0902430000
4815,48.5746620000,7.6923720000
4816,45.8565923895,4.7381329536
4817,48.0133500000, -1.7079400000
4818,48.8579870000,2.2650830000
4819,48.5388490000,2.6241550000
4820,48.0077500000,0.1988300000
4821,48.0078000000,0.1985000000
4822,45.7581600000,4.8851500000
4823,48.5789940000,7.7682020000
4824,47.2470300000, -1.5554100000
4825,47.4300468536,0.7050969796
4826,48.1081200000, -1.6827100000
4827,49.0224500000,1.1509200000
4828,48.8662930000,2.3241810000
4829,48.8335720000,2.3363210000
4830,48.8349740000,2.3449930000
4831,48.8776700000,2.3548360000
4832,48.8643348130,2.3204702139
4833,48.8629510000,2.3506450000
4834,48.8491973896,2.4225370244
4835,48.8774213787,2.1879006922
4836,44.2329580000,4.7967610000
4837,47.2260090000,6.4417970000
4838,47.2968230000, -2.3938750000
4839,48.7742670000,5.6937200000
4840,43.4800790000,1.6911650000
4841,49.3159310000,2.3155940000
4842,50.7191590000,2.3605520000
4843,43.2789400000, -0.3753000000
4844,47.6622900000, -2.7785300000
4845,49.2353177287,4.0699014642
4846,49.2502238437,4.0268394078
4847,45.5033291578,4.8943018913
4848,48.0923800000, -1.6914800000
4849,43.2965100000,5.5828200000
4850,43.5327100000,5.4159700000
4851,48.8427320000,2.3619500000
4852,48.8977990000,2.3374340000
4853,48.8817120000,2.3640820000
4854,48.8043900000,2.4325200000
4855,48.8122700000,2.3740100000
4856,48.8356100000,2.2323800000
4857,45.8574490000, -0.7594760000
4858,48.1551410000, -0.8776080000
4859,48.7286600000,7.7168820000
4860,50.5313460000,2.9384890000
4861,48.8353990000,2.2810220000
4862,48.8194900000,2.4041300000
4863,44.8986410000,3.2268960000
4864,48.6872140000, -0.9803960000
4865,47.8719600000,7.0064260000
4866,43.1209730000,0.1061300000
4867,48.8579192999,2.3679874976
4868,48.8653880000,2.4087100000
4869,48.8832179531,2.3716319802
4870,48.8529060000,2.2865710000
4871,48.8278300000,2.3304990000
4872,48.8279520000,2.3424400000
4873,48.8726600560,2.3081980147
4874,48.8693530000,2.3403310000
4875,48.8310800000,2.4687600000
4876,48.7982300000,2.4205100000
4877,48.9358670000,7.0211520000
4878,45.6998727392,3.3351786732
4879,46.9327630000,5.7501630000
4880,47.8118470000,1.9526430000
4881,47.7645520000,2.0210710000
4882,42.5483540000,2.7530840000
4883,49.0766700000,7.0609470000
4884,45.7281580000,0.1103140000
4885,45.8400000000,1.2841500000
4886,46.1972600000,6.2524400000
4887,43.4851885246, -1.4940104130
4888,45.7823100000,3.0728800000
4889,45.7701200000,3.0761900000
4890,50.6326523472,3.0521677985
4891,43.2732303377,5.4202821621
4892,45.7681600000,4.8317700000
4893,49.8871500000,2.2834100000
4894,45.5663850000,5.9379980000
4895,43.2256690000,0.0822630000
4896,50.2545620000,3.9079260000
4897,47.2705270000, -2.2332140000
4898,45.1802100000,5.7167200000
4899,49.0504000000,1.1646000000
4900,46.1618660000, -1.1535190000
4901,44.9440400000,4.8573200000
4902,48.8631680000,2.3885670000
4903,48.8540930000,2.3863320000
4904,48.8788100000,2.3637980000
4905,48.8731560000,2.3621900000
4906,48.8717970000,2.3762470000
4907,48.8797250000,2.3328060000
4908,48.8539480000,2.3647290000
4909,48.7981000000,2.5091100000
4910,48.8141800000,2.4154300000
4911,47.1691570000, -1.7201920000
4912,43.3890200000,0.6070380000
4913,46.5894460000,5.7119070000
4914,43.4671350000,3.4296980000
4915,47.8357950000,5.3223290000
4916,45.7700800000,4.8591500000
4917,48.6399100000,2.2680700000
4918,48.6959030000,2.3346160000
4919,45.8439200000,1.2861000000
4920,47.3966817456,0.6861305236
4921,48.7343162063,1.3731864095
4922,49.2036600000, -0.4220700000
4923,43.2970441863,5.3742201626
4924,48.8733870000,2.4102650000
4925,48.8415180000,2.3140180000
4926,48.8448310000,2.3804470000
4927,48.8547760000,2.3624180000
4928,48.8651440000,2.3622450000
4929,48.8654593987,2.3560798849
4930,48.8450050000,2.4342860000
4931,48.7674200000,2.3598000000
4932,48.7706910000,2.4136640000
4933,48.8715800000,2.5313100000
4934,48.8669915941,2.2291007638
4935,45.5101400000,2.3068180000
4936,49.9061370000,3.5990420000
4937,47.1634876241,0.8905484510
4938,4.8934860000, -52.2738080000
4939,43.2506110000,3.2571890000
4940,44.8811710000, -0.6971960000
4941,46.4674160000, -0.8250800000
4942,45.7796000000,4.8281000000
4943,48.6443740000,2.4228050000
4944,43.0913200000,6.1425700000
4945,48.8834500000,2.0717300000
4946,43.3017600000, -0.3446400000
4947,45.7762306730,3.0957567147
4948,45.8083600000,3.1069400000
4949,50.6280000000,3.0510900000
4950,48.5880800000,6.4952400000
4951,47.4571852773, -0.5118915439
4952,47.2796700000, -2.2058000000
4953,47.4005452795,0.6787405015
4954,48.1257300000, -1.6550200000
4955,43.6297500000,1.4338100000
4956,43.5649300000,7.1374600000
4957,48.8384730000,2.3570280000
4958,48.8830950000,2.3714740000
4959,48.8788510000,2.4018860000
4960,48.8465030000,2.4000210000
4961,48.8351600000,2.2418300000
4962,44.2782690000,1.3546550000
4963,43.1395019700,6.3576006400
4964,48.4496990000,1.2497700000
4965,49.8973780000,2.2951560000
4966,49.4258200000,1.0686300000
4967,48.8507010000,2.3525930000
4968,48.8553240000,2.3842800000
4969,48.8698640000,2.3607150000
4970,43.7299330000,7.3095770000
4971,50.4816110000,1.6146890000
4972,45.2033660000,5.7692490000
4973,45.7681300000,4.8461900000
4974,48.9107900000,2.6410100000
4975,45.6599218141,6.3681608197
4976,48.1059850000, -1.6665240000
4977,48.8787960000,2.3743480000
4978,48.8221670000,2.3303630000
4979,48.8241180000,2.4220380000
4980,48.8128100000,2.3015500000
4981,48.6456060000,2.2096250000
4982,47.7968330000, -3.2442550000
4983,46.9606530000,4.2828330000
4984,45.4953380000,6.0735940000
4985,4.9445502462, -52.3104765416
4986,45.7495968222,4.8146282136
4987,48.8863060000,2.2864820000
4988,48.8515080000,2.2341800000
4989,48.8544380000,2.2886770000
4990,48.8666150000,2.3813010000
4991,48.8609840000,2.3149580000
4992,48.8592720000,2.3459460000
4993,48.8090000000,2.3620000000
4994,48.8455000000,2.5629000000
4995,48.8278804176,2.2467604280
4996,48.8419900000,2.2388000000
4997,43.6749490000,0.3095700000
4998,49.9817230000,3.6396240000
4999,47.7568000000, -3.3719800000
5000,48.6967728706,6.1939193308
5001,49.2644285691,4.0270185426
5002,47.4506514590, -0.5526323554
5003,43.6257900000,1.4316300000
5004,47.8692000000, -3.8945600000
5005,49.0114100000,1.1715600000
5006,44.5579630000,4.7337880000
5007,48.8504970000,2.4064020000
5008,48.8476950000,2.2841320000
5009,48.8552829614,2.3458742304
5010,48.8028060000,2.4340200000
5011,48.7435100000,2.2963190000
5012,43.6504230000,3.5021070000
5013,46.4189100000, -1.5828900000
5014,48.6068800000,7.7305000000
5015,45.8101800000,3.1141500000
5016,48.1052700000, -1.6660000000
5017,43.2471155781,5.3739470297
5018,43.2093500000,2.3604100000
5019,48.8798221238,2.2947910762
5020,48.8757849495,2.3564869165
5021,48.8780710000,2.3513170000
5022,48.8377000000,2.4878400000
5023,48.9098081991,2.2726544738
5024,48.9139413675,2.2805542499
5025,45.8263400000,1.2482500000
5026,45.8415600000,1.2646300000
5027,44.7657400000, -0.6389200000
5028,43.6470300000,0.5874600000
5029,48.2946400000,4.0653100000
5030,48.8414640000,2.3185980000
5031,48.8561900000,2.3932640000
5032,48.8038602745,2.4859133541
5033,48.8221600000,2.4124500000
5034,48.8192557009,2.2957912087
5035,49.3296860000, -0.3927100000
5036,4.9321800000, -52.2904900000
5037,45.7170900000,4.8774800000
5038,45.7680500000,4.8590800000
5039,49.8776900000,2.2864100000
5040,46.1958270000,6.2314080000
5041,45.6858900000,4.9471100000
5042,50.4466390000,2.8021980000
5043,46.9819000000,3.1602000000
5044,47.4504100000, -0.5625800000
5045,47.4223848961,0.6967928412
5046,45.7693758130,4.8512677517
5047,49.4972000000,0.0983600000
5048,48.5791660000,7.7129350000
5049,48.1083995175, -1.6961391270
5050,47.2846600000,5.0590420000
5051,48.8533857900,2.4352321650
5052,48.8682000000,2.4468000000
5053,46.7889100000, -1.7780300000
5054,43.7653910000,4.2985890000
5055,45.5114610000,4.2384580000
5056,48.0712800000, -0.7829700000
5057,44.8428800000, -0.5112700000
5058,48.8448520000,2.3689150000
5059,48.8559310000,2.3673150000
5060,48.8247750571,2.2485645825
5061,50.8534980000,1.9849020000
5062,43.1905400460,2.7692144032
5063,49.0755250000, -0.0778620000
5064,49.1770490000, -0.5132960000
5065,43.9538300000,4.8941990000
5066,48.9708837172,2.3153257370
5067,46.1584500000, -1.1465300000
5068,44.9249900000,4.8702800000
5069,48.8794840000,2.3531970000
5070,48.7690000000,2.4333400000
5071,48.7381810000,0.9201640000
5072,43.7922950000,4.8394720000
5073,45.7253700000,4.8167200000
5074,16.2893400000, -61.4807500000
5075,43.6602400000,7.1441500000
5076,48.8547790000,2.4089710000
5077,48.8311120000,2.2924450000
5078,48.8685190000,2.3630150000
5079,48.0990175406,6.3899713755
5080, -22.3028000000,166.4432200000
5081,43.0715900000,5.8086700000
5082,47.6640912781, -2.7553930879
5083,47.4737823441, -0.5744015589
5084,47.4667430000, -0.5939480000
5085,48.1102150000, -1.6763120000
5086,43.7174300000,7.2568980000
5087,43.5559680000,7.0170380000
5088,46.2849200000,5.6617600000
5089,48.8408630358,2.3738380618
5090,48.8692660000,2.3557200000
5091,46.4335260000,4.8307520000
5092,46.2471820000,6.3311880000
5093,43.1451200000,5.8102300000
5094,49.8998800000,2.2686300000
5095,43.4803100000, -1.5091500000
5096,43.2893720000,5.3663820000
5097,48.8773020000,2.2976020000
5098,48.8344870000,2.3325860000
5099,48.8434290000,2.4098950000
5100,48.8650250000,2.3180530000
5101,48.8609770000,2.3149650000
5102,48.8621540000,2.3370180000
5103,48.8252700000,2.4097000000
5104,48.4283530000, -1.9136380000
5105,43.6849470000,6.9748540000
5106,45.7508469538,4.8359751105
5107,45.6988300000,4.8860000000
5108,45.7706900000,4.8358200000
5109,45.9033000000,6.1260300000
5110,47.7804400000,7.3293000000
5111,48.5570400000,7.6894800000
5112,43.3001400000, -0.3670200000
5113,43.2778500000, -0.3871800000
5114,43.4803700000, -1.5091200000
5115,45.7924900000,3.1467500000
5116,47.6656800000, -2.7703200000
5117,44.5693000000,4.7841100000
5118,48.8825500000,2.3419280000
5119,48.8292940000,2.3226490000
5120,48.7518100000,2.4875300000
5121,48.9224400000,2.4336400000
5122,46.2354800000,6.0078750000
5123,45.9329160000,6.6327490000
5124,43.6133350000,7.0449560000
5125,45.8138300000,4.8493100000
5126,43.5315100000,6.4737900000
5127,43.2280800000,0.0565000000
5128,44.8583700000, -0.5455300000
5129,43.2573637921,5.3942857122
5130,48.8800510000,2.3306560000
5131,48.8627250000,2.3543040000
5132,48.8564710000,2.3211210000
5133,48.8922580650,2.1892793477
5134,46.0901760000,4.1203450000
5135,14.6185200000, -60.9282880000
5136,16.3238670000, -61.4581150000
5137,45.8533260000,5.0530850000
5138,48.8744590000,2.3628490000
5139,48.8814320000,2.3514430000
5140,48.8794860000,2.3218560000
5141,48.8559310000,2.3506050000
5142,48.8666344599,2.2209334373
5143,47.0511415993,0.5412504913
5144,48.6239850000,2.4917570000
5145,44.8401800000,1.5512570000
5146,44.4916070000,5.0380900000
5147,49.3603100000, -1.0179900000
5148,47.7708230000,7.3469620000
5149,45.8649008210,4.7186493874
5150,43.2962800000, -0.3758900000
5151,45.6265430000, -1.0272450000
5152,44.9521300000,4.8235600000
5153,43.7347820000,4.8211690000
5154,45.7693100000,4.8503900000
5155,50.7090726239,3.2046443224
5156,47.9042500000,1.9401300000
5157,46.1433000000, -1.1414400000
5158,44.5752400000,2.2636300000
5159,48.8719810000,2.3918730000
5160,48.9510700000,2.3737600000
5161,48.8643800000,2.4390100000
5162,48.8347522864,2.2428363562
5163,42.1997840000,9.4000050000
5164,48.6802790000,0.6196330000
5165,47.4086430000, -0.3133460000
5166,47.1708107561,4.7218036652
5167,45.7880538509,4.8530269557
5168,45.8484100000,1.2621500000
5169,50.6909355977,3.2004439831
5170,49.2350880000,4.0419330000
5171,43.0974800000,0.7480700000
5172,43.0977200000,0.7127400000
5173,47.5213600000,6.8446200000
5174,47.2313600000,6.0265000000
5175,48.8525280000,2.4067060000
5176,48.8962130000,2.3593020000
5177,48.8671510000,2.3682290000
5178,48.8621690000,2.3493740000
5179,46.3259160000,6.2925000000
5180,48.4127880000, -0.9276260000
5181, -22.2773000000,166.4489000000
5182,45.7519800000,4.8368300000
5183,50.6352100000,3.0620100000
5184,44.8418100000, -0.6480500000
5185,44.8442500000, -0.6290400000
5186,48.8645590000,2.4073410000
5187,48.8843790000,2.3691930000
5188,48.8934480000,2.3376620000
5189,48.8720661479,2.2837346792
5190,48.8757820000,2.3371240000
5191,48.8656750000,2.3218060000
5192,48.8558280000,2.3541460000
5193,48.7895700000,2.4353570000
5194,48.9329841226,2.5670927741
5195,48.9143900000,2.3916100000
5196,47.4234620000,1.4391840000
5197,47.2726810000,1.4826930000
5198,45.4927470000,0.7465020000
5199,4.9282100000, -52.2933600000
5200,45.7314500000,4.8293200000
5201,46.4960200000, -1.7708500000
5202,43.1165000000,6.1467000000
5203,45.9795700000,4.6812400000
5204,43.3037600000, -0.3463100000
5205,48.1142400000, -1.6588300000
5206,43.8257900000,4.3534600000
5207,47.2437550000,5.9993990000
5208,47.2483750000,6.0207010000
5209,48.8204120000,2.3590950000
5210,48.8722610000,2.3559190000
5211,48.8712980000,2.3515670000
5212,48.8628500000,2.3005890000
5213,48.8178960000,2.4435440000
5214,48.8174700000,2.5368100000
5215,48.8564709634,2.4267214934
5216,48.9229060736,2.2496773303
5217,3.6452030000, -54.0276770000
5218,49.5652880000,0.2218880000
5219,45.1685630000,1.4648400000
5220,44.6345550000,4.2960190000
5221,45.7697718087,4.8598791787
5222,47.7336600000,7.3016900000
5223,43.2283520000,0.0754210000
5224,48.6847842280,6.1558547616
5225,44.8510900000, -0.5955600000
5226,48.7242990000, -3.4354970000
5227,43.2874900000,5.3890700000
5228,48.2879020000,4.0812250000
5229,49.6584800000,3.2922400000
5230,48.8878010000,2.3892980000
5231,48.8478010000,2.3990900000
5232,48.8464610000,2.3668990000
5233,48.8609840000,2.3747980000
5234,48.8098000000,2.4665400000
5235,48.8390169794,2.2320511937
5236,48.6562270000,3.0788060000
5237,48.8227590000,0.5072380000
5238,48.4502940000,0.0466030000
5239,48.4928120000, -2.0417780000
5240,4.9273781132, -52.2898483873
5241,48.6169000000,2.2934000000
5242,48.6034600000,2.5591600000
5243,49.5073400000,0.0738800000
5244,48.5735580000,7.7621410000
5245,48.5799200000,7.7476800000
5246,43.4576300000, -1.5530700000
5247,47.2080100000, -1.6375600000
5248,47.5968100000,1.3792300000
5249,48.8670620000,2.3529610000
5250,48.9205199889,2.3238394393
