Num_Acc,catv,jour,mois,an,agg,lat,long,grav
202100040747,1,8,5,2021,2,45.1610700000,5.7239500000,1
202100040747,1,8,5,2021,2,45.1610700000,5.7239500000,3
202100040768,1,8,5,2021,2,48.8392810000,2.3003880000,4
202100040768,1,8,5,2021,2,48.8392810000,2.3003880000,1
202100040772,1,8,5,2021,2,48.8548190000,2.3624390000,4
202100040773,1,8,5,2021,2,48.8629350000,2.3507150000,1
202100040773,1,8,5,2021,2,48.8629350000,2.3507150000,1
202100040773,1,8,5,2021,2,48.8629350000,2.3507150000,4
202100040775,1,8,5,2021,2,48.7865500000,2.3296000000,4
202100040775,1,8,5,2021,2,48.7865500000,2.3296000000,1
202100040778,1,8,5,2021,2,48.8237100000,2.2112200000,4
202100040778,1,8,5,2021,2,48.8237100000,2.2112200000,1
202100040780,1,7,5,2021,2,48.9210188057,2.2526156902,1
202100040780,1,7,5,2021,2,48.9210188057,2.2526156902,1
202100040780,1,7,5,2021,2,48.9210188057,2.2526156902,4
202100040786,1,8,5,2021,2,49.1213900000,4.5424820000,1
202100040786,1,8,5,2021,2,49.1213900000,4.5424820000,3
202100040793,1,9,5,2021,1,45.9024390000,6.7116080000,1
202100040793,1,9,5,2021,1,45.9024390000,6.7116080000,4
202100040813,1,8,5,2021,1,43.0209330000, -0.9934690000,4
202100040817,1,8,5,2021,1,45.2335278597,4.4326829910,2
202100040822,1,8,5,2021,2,46.4151760000, -1.5670380000,1
202100040822,1,8,5,2021,2,46.4151760000, -1.5670380000,3
202100040824,1,9,5,2021,1,44.0464230000,3.8705400000,3
202100040835,1,9,5,2021,2,49.0696085427,2.1406134646,3
202100040847,1,8,5,2021,2,45.8253380000,4.9421200000,1
202100040847,1,8,5,2021,2,45.8253380000,4.9421200000,4
202100040849,1,8,5,2021,2,46.1686640000,4.4907370000,3
202100040849,1,8,5,2021,2,46.1686640000,4.4907370000,4
202100040865,1,21,2,2021,2,48.8515540000,2.2379880000,4
202100040865,1,21,2,2021,2,48.8515540000,2.2379880000,4
202100040865,1,21,2,2021,2,48.8515540000,2.2379880000,4
202100040870,50,7,5,2021,2,45.6933900000,4.8742000000,1
202100040870,50,7,5,2021,2,45.6933900000,4.8742000000,4
202100040878,1,7,5,2021,2,48.6845510000,2.1697420000,3
202100040878,1,7,5,2021,2,48.6845510000,2.1697420000,1
202100040888,1,3,5,2021,2,48.6559100000,2.5629800000,1
202100040888,1,3,5,2021,2,48.6559100000,2.5629800000,3
202100040894,1,4,5,2021,2,48.6031500000,7.7382100000,1
202100040894,1,4,5,2021,2,48.6031500000,7.7382100000,3
202100040895,1,7,5,2021,2,43.3085200000, -0.3634000000,1
202100040895,1,7,5,2021,2,43.3085200000, -0.3634000000,4
202100040896,1,6,5,2021,2,43.3044000000, -0.3673000000,1
202100040896,1,6,5,2021,2,43.3044000000, -0.3673000000,4
202100040901,80,7,5,2021,2,47.6548960000, -2.7396000000,4
202100040901,80,7,5,2021,2,47.6548960000, -2.7396000000,1
202100040902,1,3,5,2021,1,48.6645580000,5.9557270000,1
202100040902,1,3,5,2021,1,48.6645580000,5.9557270000,3
202100040907,1,7,5,2021,2,49.2337300000,3.9994100000,1
202100040907,1,7,5,2021,2,49.2337300000,3.9994100000,3
202100040909,1,2,5,2021,2,49.6459000000, -1.5918800000,1
202100040909,1,2,5,2021,2,49.6459000000, -1.5918800000,3
202100040912,1,7,5,2021,2,44.1800686559,0.6254972745,2
202100040912,1,7,5,2021,2,44.1800686559,0.6254972745,1
202100040922,50,6,5,2021,2,47.3868451586,0.7449079788,4
202100040922,50,6,5,2021,2,47.3868451586,0.7449079788,1
202100040927,1,3,5,2021,2,44.8557600000, -0.4963300000,1
202100040927,1,3,5,2021,2,44.8557600000, -0.4963300000,3
202100040941,1,6,5,2021,2,43.1899900000,3.0161800000,4
202100040941,1,6,5,2021,2,43.1899900000,3.0161800000,1
202100040944,1,7,5,2021,2,43.6408000000,6.9171700000,4
202100040944,1,7,5,2021,2,43.6408000000,6.9171700000,1
202100040946,80,7,5,2021,2,48.8943270000,2.3612820000,1
202100040946,80,7,5,2021,2,48.8943270000,2.3612820000,1
202100040946,80,7,5,2021,2,48.8943270000,2.3612820000,4
202100040948,80,7,5,2021,2,48.8858550000,2.2896770000,1
202100040948,80,7,5,2021,2,48.8858550000,2.2896770000,4
202100040954,1,22,2,2021,2,48.8677450000,2.3643570000,4
202100040954,1,22,2,2021,2,48.8677450000,2.3643570000,1
202100040955,80,7,5,2021,2,48.8515680000,2.3117400000,4
202100040955,80,7,5,2021,2,48.8515680000,2.3117400000,1
202100040956,1,7,5,2021,2,48.8624160000,2.3198510000,4
202100040959,1,7,5,2021,2,48.8143471135,2.4726436830,1
202100040959,1,7,5,2021,2,48.8143471135,2.4726436830,4
202100040980,50,7,5,2021,2,48.9152234477,2.2282129526,4
202100040980,50,7,5,2021,2,48.9152234477,2.2282129526,4
202100040980,1,7,5,2021,2,48.9152234477,2.2282129526,4
202100040980,1,7,5,2021,2,48.9152234477,2.2282129526,4
202100040981,1,8,5,2021,1,46.7529420000,5.7953090000,4
202100040981,1,8,5,2021,1,46.7529420000,5.7953090000,3
202100040984,1,8,5,2021,1,48.9852370000, -0.6404790000,3
202100040984,1,8,5,2021,1,48.9852370000, -0.6404790000,1
202100040988,1,7,5,2021,2,49.8190360000,2.7933760000,3
202100040988,1,7,5,2021,2,49.8190360000,2.7933760000,1
202100040988,1,7,5,2021,2,49.8190360000,2.7933760000,3
202100040990,1,8,5,2021,2,48.0861599348,3.2982874877,1
202100040990,1,8,5,2021,2,48.0861599348,3.2982874877,4
202100040999,1,7,5,2021,1,44.5739000000,6.1713120000,1
202100040999,1,7,5,2021,1,44.5739000000,6.1713120000,3
202100041014,1,7,5,2021,1, -21.0611740000,55.2235400000,4
202100041014,1,7,5,2021,1, -21.0611740000,55.2235400000,1
202100041023,1,7,5,2021,2,48.7178110000,7.7977960000,1
202100041023,1,7,5,2021,2,48.7178110000,7.7977960000,4
202100041025,1,26,4,2021,1,49.1505981173,6.6671778701,1
202100041025,1,26,4,2021,1,49.1505981173,6.6671778701,4
202100041055,1,3,5,2021,2,45.7658200000,4.8455900000,1
202100041055,1,3,5,2021,2,45.7658200000,4.8455900000,4
202100041060,1,5,5,2021,1,16.2085700000, -61.4420300000,1
202100041060,1,5,5,2021,1,16.2085700000, -61.4420300000,3
202100041078,1,6,5,2021,2,49.4157800000,1.0947500000,2
202100041078,1,6,5,2021,2,49.4157800000,1.0947500000,1
202100041078,1,6,5,2021,2,49.4157800000,1.0947500000,1
202100041083,1,4,5,2021,2,42.7210400000,2.8843000000,4
202100041083,1,4,5,2021,2,42.7210400000,2.8843000000,1
202100041088,50,5,5,2021,2,49.4221100000,2.8216400000,1
202100041088,50,5,5,2021,2,49.4221100000,2.8216400000,3
202100041097,1,6,5,2021,2,49.2503600000,4.0393500000,1
202100041097,1,6,5,2021,2,49.2503600000,4.0393500000,4
202100041104,1,6,5,2021,2,48.0171230000,2.7153330000,4
202100041106,1,20,4,2021,2,45.3966800000,4.3244900000,4
202100041106,1,20,4,2021,2,45.3966800000,4.3244900000,1
202100041114,1,30,4,2021,2,48.3790897328, -4.4859745176,4
202100041114,1,30,4,2021,2,48.3790897328, -4.4859745176,1
202100041115,1,4,5,2021,2,48.3826968393, -4.4921513647,1
202100041115,1,4,5,2021,2,48.3826968393, -4.4921513647,4
202100041117,1,4,5,2021,2,48.3816433921, -4.5272039977,1
202100041117,1,4,5,2021,2,48.3816433921, -4.5272039977,4
202100041125,50,3,5,2021,2,43.2157000000,2.3501400000,1
202100041125,50,3,5,2021,2,43.2157000000,2.3501400000,4
202100041132,1,30,4,2021,2,46.2047225805,5.2274948816,3
202100041132,1,30,4,2021,2,46.2047225805,5.2274948816,1
202100041138,1,6,5,2021,2,48.8725270000,2.2644360000,4
202100041138,1,6,5,2021,2,48.8725270000,2.2644360000,1
202100041138,1,6,5,2021,2,48.8725270000,2.2644360000,1
202100041145,1,6,5,2021,2,48.8513280000,2.3723060000,4
202100041145,1,6,5,2021,2,48.8513280000,2.3723060000,1
202100041145,1,6,5,2021,2,48.8513280000,2.3723060000,1
202100041147,1,6,5,2021,2,48.8732340000,2.3179260000,1
202100041147,1,6,5,2021,2,48.8732340000,2.3179260000,4
202100041149,50,6,5,2021,2,48.7984562249,2.3485254983,4
202100041149,50,6,5,2021,2,48.7984562249,2.3485254983,1
202100041159,50,6,5,2021,2,48.9355024480,2.3338901133,4
202100041159,50,6,5,2021,2,48.9355024480,2.3338901133,1
202100041160,80,6,5,2021,2,48.8208568776,2.3102134466,4
202100041161,1,6,5,2021,2,48.8232970000,2.2998140000,4
202100041161,1,6,5,2021,2,48.8232970000,2.2998140000,1
202100041162,1,6,5,2021,2,48.8749340569,2.2198873758,4
202100041172,1,7,5,2021,2,49.1534900000,2.2712170000,1
202100041172,1,7,5,2021,2,49.1534900000,2.2712170000,4
202100041173,1,6,5,2021,2,43.6401790000,7.1402440000,1
202100041173,1,6,5,2021,2,43.6401790000,7.1402440000,4
202100041198,1,7,5,2021,1,49.3635460000,1.9729040000,4
202100041198,1,7,5,2021,1,49.3635460000,1.9729040000,1
202100041210,1,7,5,2021,2,49.2147900000,6.6940320000,4
202100041210,1,7,5,2021,2,49.2147900000,6.6940320000,1
202100041217,1,7,5,2021,2,48.5604980000, -3.1513600000,3
202100041241,1,4,5,2021,2,49.4140000000,2.8000000000,1
202100041241,1,4,5,2021,2,49.4140000000,2.8000000000,3
202100041244,1,5,5,2021,1, -21.3152500000,55.4929600000,3
202100041244,1,5,5,2021,1, -21.3152500000,55.4929600000,3
202100041249,1,5,5,2021,2,45.7417200000,4.8528300000,1
202100041249,1,5,5,2021,2,45.7417200000,4.8528300000,4
202100041261,50,5,5,2021,2,48.4080000000,2.6978700000,4
202100041261,50,5,5,2021,2,48.4080000000,2.6978700000,1
202100041267,1,5,5,2021,2,43.2283801177,0.0758276618,4
202100041267,1,5,5,2021,2,43.2283801177,0.0758276618,1
202100041286,1,3,5,2021,2,43.6058900000,3.8940900000,1
202100041286,1,3,5,2021,2,43.6058900000,3.8940900000,3
202100041287,1,4,5,2021,2,44.8245600000, -0.6863300000,1
202100041287,1,4,5,2021,2,44.8245600000, -0.6863300000,4
202100041294,1,5,5,2021,2,47.2300000000,6.0100000000,1
202100041294,1,5,5,2021,2,47.2300000000,6.0100000000,4
202100041319,1,5,5,2021,2,48.8399790000,2.3617640000,1
202100041319,1,5,5,2021,2,48.8399790000,2.3617640000,4
202100041324,80,4,5,2021,2,48.8618970000,2.3569210000,3
202100041324,80,4,5,2021,2,48.8618970000,2.3569210000,1
202100041326,1,2,5,2021,2,48.8094200000,2.5106000000,4
202100041326,1,2,5,2021,2,48.8094200000,2.5106000000,1
202100041326,1,2,5,2021,2,48.8094200000,2.5106000000,1
202100041326,1,2,5,2021,2,48.8094200000,2.5106000000,1
202100041328,50,5,5,2021,2,48.8194600000,2.4067300000,4
202100041328,50,5,5,2021,2,48.8194600000,2.4067300000,1
202100041331,1,5,5,2021,2,48.8923360000,2.4235700000,4
202100041331,1,5,5,2021,2,48.8923360000,2.4235700000,4
202100041337,1,5,5,2021,2,48.9044819710,2.2360423207,1
202100041337,1,5,5,2021,2,48.9044819710,2.2360423207,4
202100041351,1,5,5,2021,1,49.2737160000,4.1590550000,3
202100041358,1,27,4,2021,1,47.2319400000, -1.7869520000,1
202100041358,1,27,4,2021,1,47.2319400000, -1.7869520000,3
202100041410,1,4,5,2021,2,48.8677470000,2.3139770000,4
202100041410,1,4,5,2021,2,48.8677470000,2.3139770000,1
202100041413,80,4,5,2021,2,48.8630320000,2.3344910000,4
202100041423,1,3,5,2021,2,48.8159600000,2.2953300000,4
202100041423,1,3,5,2021,2,48.8159600000,2.2953300000,4
202100041456,1,2,4,2021,1,44.4289530000,4.3318960000,3
202100041456,1,2,4,2021,1,44.4289530000,4.3318960000,1
202100041459,1,4,5,2021,1,48.2042730000,5.1488170000,4
202100041459,1,4,5,2021,1,48.2042730000,5.1488170000,1
202100041497,1,3,5,2021,2,45.7637308357,4.8651060462,3
202100041498,1,3,5,2021,2,45.6681000000,4.8529900000,1
202100041498,1,3,5,2021,2,45.6681000000,4.8529900000,4
202100041507,80,30,4,2021,2,45.8401900000,1.2586100000,1
202100041507,80,30,4,2021,2,45.8401900000,1.2586100000,4
202100041516,1,3,5,2021,2,46.8008000000,4.4116000000,1
202100041516,1,3,5,2021,2,46.8008000000,4.4116000000,3
202100041518,50,3,5,2021,2,45.7570300000,4.8806600000,1
202100041518,50,3,5,2021,2,45.7570300000,4.8806600000,4
202100041539,1,3,5,2021,2,48.4502700000,1.5093800000,4
202100041539,1,3,5,2021,2,48.4502700000,1.5093800000,1
202100041544,50,24,4,2021,2,47.1059900000,2.3614400000,3
202100041544,50,24,4,2021,2,47.1059900000,2.3614400000,1
202100041559,1,3,5,2021,2,48.8649210000,2.3103220000,4
202100041559,1,3,5,2021,2,48.8649210000,2.3103220000,1
202100041561,1,2,5,2021,2,48.8637300000,2.3322340000,4
202100041564,1,3,5,2021,2,48.7849800000,2.3285300000,4
202100041564,1,3,5,2021,2,48.7849800000,2.3285300000,1
202100041571,50,3,5,2021,2,48.8645750000,2.5349030000,4
202100041571,50,3,5,2021,2,48.8645750000,2.5349030000,1
202100041577,1,3,5,2021,2,48.8139200000,2.2815700000,4
202100041577,1,3,5,2021,2,48.8139200000,2.2815700000,1
202100041585,1,3,5,2021,2,50.1390090000,2.3950360000,4
202100041589,1,3,5,2021,2,47.8989880000,3.5618450000,1
202100041589,1,3,5,2021,2,47.8989880000,3.5618450000,4
202100041590,1,3,5,2021,2,48.7560370000,0.6269770000,3
202100041591,1,3,5,2021,2,45.4982520000,4.3174660000,1
202100041591,1,3,5,2021,2,45.4982520000,4.3174660000,3
202100041610,1,1,5,2021,2,43.9266290000,5.0631740000,1
202100041610,1,1,5,2021,2,43.9266290000,5.0631740000,3
202100041615,1,26,3,2021,2,45.2199380000,6.4647840000,1
202100041615,1,26,3,2021,2,45.2199380000,6.4647840000,3
202100041680,50,30,4,2021,2,48.8793250000,2.3570960000,3
202100041680,50,30,4,2021,2,48.8793250000,2.3570960000,4
202100041680,50,30,4,2021,2,48.8793250000,2.3570960000,1
202100041680,80,30,4,2021,2,48.8793250000,2.3570960000,3
202100041680,80,30,4,2021,2,48.8793250000,2.3570960000,4
202100041680,80,30,4,2021,2,48.8793250000,2.3570960000,1
202100041683,1,2,5,2021,2,48.8604010000,2.2298640000,4
202100041683,1,2,5,2021,2,48.8604010000,2.2298640000,1
202100041687,50,2,5,2021,2,48.8426470000,2.3859150000,1
202100041687,50,2,5,2021,2,48.8426470000,2.3859150000,1
202100041687,50,2,5,2021,2,48.8426470000,2.3859150000,4
202100041693,50,2,5,2021,2,48.8493330000,2.3665710000,1
202100041693,50,2,5,2021,2,48.8493330000,2.3665710000,4
202100041695,1,2,5,2021,2,48.8291700000,2.4034550000,1
202100041695,1,2,5,2021,2,48.8291700000,2.4034550000,4
202100041711,1,13,4,2021,2,48.0865870000, -1.5521940000,1
202100041711,1,13,4,2021,2,48.0865870000, -1.5521940000,4
202100041714,1,30,4,2021,2,47.8237740000,0.0862810000,4
202100041714,1,30,4,2021,2,47.8237740000,0.0862810000,3
202100041716,1,3,5,2021,2,49.1210890000, -0.1741440000,1
202100041716,1,3,5,2021,2,49.1210890000, -0.1741440000,4
202100041732,1,2,5,2021,2,49.1469234618,1.7879419768,1
202100041732,1,2,5,2021,2,49.1469234618,1.7879419768,4
202100041738,1,2,5,2021,1,48.0325990000, -0.6714110000,3
202100041738,1,2,5,2021,1,48.0325990000, -0.6714110000,1
202100041759,50,20,4,2021,2,48.8717120000,2.3416060000,4
202100041762,50,12,4,2021,2,48.9790950199,2.3069626093,4
202100041762,50,12,4,2021,2,48.9790950199,2.3069626093,1
202100041764,50,15,4,2021,2,43.2085600000,2.3831300000,1
202100041764,50,15,4,2021,2,43.2085600000,2.3831300000,1
202100041764,50,15,4,2021,2,43.2085600000,2.3831300000,4
202100041767,1,15,4,2021,2,48.6910000000,2.2895500000,4
202100041767,1,15,4,2021,2,48.6910000000,2.2895500000,1
202100041778,1,26,3,2021,1,16.2826600000, -61.4871300000,4
202100041778,1,26,3,2021,1,16.2826600000, -61.4871300000,1
202100041790,1,30,4,2021,2,43.2302760000,0.0878420000,4
202100041790,1,30,4,2021,2,43.2302760000,0.0878420000,1
202100041794,1,30,4,2021,1,50.6887500000,2.9306600000,2
202100041794,1,30,4,2021,1,50.6887500000,2.9306600000,4
202100041798,1,1,5,2021,2,48.1375700000, -1.6862600000,3
202100041798,1,1,5,2021,2,48.1375700000, -1.6862600000,1
202100041810,1,1,5,2021,2,48.8861150000,2.3594790000,4
202100041810,1,1,5,2021,2,48.8861150000,2.3594790000,1
202100041811,1,1,5,2021,2,48.8912130000,2.3436410000,1
202100041811,1,1,5,2021,2,48.8912130000,2.3436410000,4
202100041813,50,1,5,2021,2,48.8936170000,2.3117300000,1
202100041813,50,1,5,2021,2,48.8936170000,2.3117300000,4
202100041815,1,1,5,2021,2,48.8223100000,2.4422400000,1
202100041815,1,1,5,2021,2,48.8223100000,2.4422400000,4
202100041817,1,1,5,2021,2,48.8605330000,2.3793690000,4
202100041818,1,1,5,2021,2,48.8728160000,2.3561890000,1
202100041818,1,1,5,2021,2,48.8728160000,2.3561890000,1
202100041818,1,1,5,2021,2,48.8728160000,2.3561890000,4
202100041822,50,1,5,2021,2,48.7876000000,2.4507000000,4
202100041822,50,1,5,2021,2,48.7876000000,2.4507000000,1
202100041840,50,1,5,2021,2,49.9328840000,2.9331910000,2
202100041855,1,30,4,2021,2,48.5223020000,7.5685690000,4
202100041855,1,30,4,2021,2,48.5223020000,7.5685690000,1
202100041873,1,30,4,2021,2,45.7519837471,4.8170596361,4
202100041880,1,30,4,2021,2,46.5826170000,0.3405470000,4
202100041880,1,30,4,2021,2,46.5826170000,0.3405470000,1
202100041889,1,30,4,2021,2,50.6621500000,3.0962700000,1
202100041889,1,30,4,2021,2,50.6621500000,3.0962700000,4
202100041894,1,24,4,2021,2,48.0523680000, -0.7836550000,3
202100041895,1,29,4,2021,2,48.1071700000,5.1328100000,4
202100041895,1,29,4,2021,2,48.1071700000,5.1328100000,1
202100041901,1,30,4,2021,2,47.3933600000,0.7039000000,4
202100041901,1,30,4,2021,2,47.3933600000,0.7039000000,1
202100041902,1,3,4,2021,2,46.8101000000,1.6877300000,4
202100041902,1,3,4,2021,2,46.8101000000,1.6877300000,1
202100041905,80,30,4,2021,2,48.1087900000, -1.6032400000,4
202100041905,80,30,4,2021,2,48.1087900000, -1.6032400000,1
202100041910,80,28,4,2021,2,47.3074055800,5.0247920256,1
202100041910,80,28,4,2021,2,47.3074055800,5.0247920256,3
202100041925,1,30,4,2021,2,48.8845050000,2.3642120000,4
202100041925,1,30,4,2021,2,48.8845050000,2.3642120000,1
202100041927,1,30,4,2021,2,48.8464790000,2.2973780000,1
202100041927,1,30,4,2021,2,48.8464790000,2.2973780000,4
202100041928,1,30,4,2021,2,48.8244710000,2.3383490000,4
202100041928,1,30,4,2021,2,48.8244710000,2.3383490000,4
202100041929,1,30,4,2021,2,48.8459690000,2.4007860000,4
202100041929,1,30,4,2021,2,48.8459690000,2.4007860000,1
202100041930,1,30,4,2021,2,48.8776320000,2.3703910000,1
202100041930,1,30,4,2021,2,48.8776320000,2.3703910000,4
202100041934,50,30,4,2021,2,48.8637530000,2.3548890000,4
202100041934,50,30,4,2021,2,48.8637530000,2.3548890000,1
202100041940,1,30,4,2021,2,48.7912000000,2.4695100000,1
202100041940,1,30,4,2021,2,48.7912000000,2.4695100000,4
202100041943,1,30,4,2021,2,48.7665400000,2.5322900000,1
202100041943,1,30,4,2021,2,48.7665400000,2.5322900000,4
202100041948,1,30,4,2021,2,48.8556608490,2.4395569358,4
202100041948,1,30,4,2021,2,48.8556608490,2.4395569358,1
202100041955,1,30,4,2021,2,48.9004200000,2.2832600000,4
202100041955,1,30,4,2021,2,48.9004200000,2.2832600000,1
202100041981,1,26,3,2021,2,43.9049450000,1.8942720000,4
202100041981,1,26,3,2021,2,43.9049450000,1.8942720000,1
202100041982,1,1,5,2021,2,44.6022560000, -0.5555490000,4
202100041982,1,1,5,2021,2,44.6022560000, -0.5555490000,1
202100042006,50,20,4,2021,2,46.5671000000,0.3599000000,4
202100042006,50,20,4,2021,2,46.5671000000,0.3599000000,1
202100042010,1,28,4,2021,2,46.3156400000, -0.4813400000,4
202100042010,1,28,4,2021,2,46.3156400000, -0.4813400000,1
202100042015,1,28,4,2021,2,48.5611890000,7.7518260000,3
202100042015,1,28,4,2021,2,48.5611890000,7.7518260000,1
202100042030,1,29,4,2021,2,47.2503400000, -1.5768000000,4
202100042030,1,29,4,2021,2,47.2503400000, -1.5768000000,1
202100042032,1,28,4,2021,2,48.0881200000, -1.6590200000,1
202100042032,1,28,4,2021,2,48.0881200000, -1.6590200000,1
202100042032,1,28,4,2021,2,48.0881200000, -1.6590200000,4
202100042037,80,29,4,2021,2,48.3763650428, -4.5528267771,4
202100042037,80,29,4,2021,2,48.3763650428, -4.5528267771,1
202100042043,1,29,4,2021,2,46.1645400000, -1.1782500000,4
202100042043,1,29,4,2021,2,46.1645400000, -1.1782500000,1
202100042052,1,29,4,2021,2,48.8853350000,2.3718210000,4
202100042052,1,29,4,2021,2,48.8853350000,2.3718210000,1
202100042055,80,28,4,2021,2,48.8393250000,2.2668610000,1
202100042055,80,28,4,2021,2,48.8393250000,2.2668610000,4
202100042057,1,29,4,2021,2,48.8540400000,2.3737650000,4
202100042057,1,29,4,2021,2,48.8540400000,2.3737650000,1
202100042060,1,29,4,2021,2,48.8585960000,2.3216660000,4
202100042060,1,29,4,2021,2,48.8585960000,2.3216660000,1
202100042061,1,28,4,2021,2,48.8555440000,2.3597020000,1
202100042061,1,28,4,2021,2,48.8555440000,2.3597020000,4
202100042061,80,28,4,2021,2,48.8555440000,2.3597020000,1
202100042061,80,28,4,2021,2,48.8555440000,2.3597020000,4
202100042062,80,28,4,2021,2,48.8705400000,2.3393710000,4
202100042063,1,28,4,2021,2,48.8061700000,2.4697700000,4
202100042063,1,28,4,2021,2,48.8061700000,2.4697700000,1
202100042072,1,28,4,2021,2,48.8819300000,2.4394800000,1
202100042072,1,28,4,2021,2,48.8819300000,2.4394800000,4
202100042080,1,27,4,2021,2,48.9031299945,2.3132818937,1
202100042080,1,27,4,2021,2,48.9031299945,2.3132818937,4
202100042099,1,28,4,2021,2,47.3848500000, -1.0291530000,3
202100042099,1,28,4,2021,2,47.3848500000, -1.0291530000,1
202100042103,1,30,4,2021,1,48.7020290000, -0.9273950000,3
202100042108,1,30,4,2021,2,49.1449660000,0.9953030000,3
202100042108,1,30,4,2021,2,49.1449660000,0.9953030000,1
202100042109,1,29,4,2021,2,49.1649670000,0.8473630000,1
202100042109,1,29,4,2021,2,49.1649670000,0.8473630000,3
202100042125,1,29,4,2021,2,47.9539100000,3.3681130000,1
202100042125,1,29,4,2021,2,47.9539100000,3.3681130000,4
202100042133,1,29,4,2021,2,47.2345590000, -1.6724700000,3
202100042133,1,29,4,2021,2,47.2345590000, -1.6724700000,1
202100042151,1,27,4,2021,2, -20.8974500000,55.4757400000,4
202100042151,1,27,4,2021,2, -20.8974500000,55.4757400000,1
202100042153,1,28,4,2021,2,45.7433500000,4.8742400000,3
202100042153,1,28,4,2021,2,45.7433500000,4.8742400000,1
202100042170,1,27,4,2021,2,48.5809900000,7.7188900000,4
202100042170,1,27,4,2021,2,48.5809900000,7.7188900000,1
202100042172,1,28,4,2021,2,45.7837000000,3.0766900000,1
202100042172,1,28,4,2021,2,45.7837000000,3.0766900000,3
202100042173,1,28,4,2021,2,50.9461000000,1.8813400000,4
202100042173,1,28,4,2021,2,50.9461000000,1.8813400000,1
202100042173,1,28,4,2021,2,50.9461000000,1.8813400000,1
202100042183,1,28,4,2021,2,47.3580024761,0.6810997725,1
202100042183,1,28,4,2021,2,47.3580024761,0.6810997725,4
202100042186,1,28,4,2021,2,48.0974400000, -1.6420300000,4
202100042186,1,28,4,2021,2,48.0974400000, -1.6420300000,1
202100042187,1,28,4,2021,2,44.8962990000, -0.5201960000,1
202100042187,1,28,4,2021,2,44.8962990000, -0.5201960000,4
202100042189,1,28,4,2021,2,44.6265634590, -1.1412256817,4
202100042189,1,28,4,2021,2,44.6265634590, -1.1412256817,1
202100042195,1,28,4,2021,2,46.1494100000, -1.1447000000,4
202100042195,1,28,4,2021,2,46.1494100000, -1.1447000000,1
202100042202,1,27,4,2021,2,48.2899800000,4.0677600000,4
202100042202,1,27,4,2021,2,48.2899800000,4.0677600000,1
202100042210,1,28,4,2021,2,48.8855610000,2.3495300000,1
202100042210,1,28,4,2021,2,48.8855610000,2.3495300000,4
202100042211,80,28,4,2021,2,48.8452950000,2.2715910000,1
202100042211,80,28,4,2021,2,48.8452950000,2.2715910000,4
202100042212,1,28,4,2021,2,48.8448320000,2.2939800000,1
202100042212,1,28,4,2021,2,48.8448320000,2.2939800000,4
202100042215,1,27,4,2021,2,48.8532510000,2.3686120000,4
202100042215,1,27,4,2021,2,48.8532510000,2.3686120000,1
202100042216,1,27,4,2021,2,48.8654590000,2.3561230000,4
202100042216,1,27,4,2021,2,48.8654590000,2.3561230000,1
202100042221,1,28,4,2021,2,48.9054600000,2.3440300000,4
202100042221,1,28,4,2021,2,48.9054600000,2.3440300000,1
202100042230,1,24,4,2021,2,48.8572200000,2.1901500000,1
202100042230,1,24,4,2021,2,48.8572200000,2.1901500000,1
202100042230,1,24,4,2021,2,48.8572200000,2.1901500000,4
202100042231,1,28,4,2021,2,48.8829150991,2.2664384544,1
202100042231,1,28,4,2021,2,48.8829150991,2.2664384544,4
202100042233,1,28,4,2021,2,48.8908900000,2.2476700000,3
202100042233,1,28,4,2021,2,48.8908900000,2.2476700000,1
202100042264,1,29,4,2021,2,43.8999180000,1.8985530000,4
202100042264,1,29,4,2021,2,43.8999180000,1.8985530000,1
202100042268,50,28,4,2021,2,44.9379780000, -0.4972120000,4
202100042268,50,28,4,2021,2,44.9379780000, -0.4972120000,4
202100042268,50,28,4,2021,2,44.9379780000, -0.4972120000,1
202100042311,50,27,4,2021,2,47.4537290000, -0.5460640000,1
202100042311,50,27,4,2021,2,47.4537290000, -0.5460640000,4
202100042315,1,27,4,2021,2,48.0930500000, -1.6179800000,4
202100042315,1,27,4,2021,2,48.0930500000, -1.6179800000,1
202100042323,1,27,4,2021,2,47.9935900000, -4.0958900000,4
202100042323,1,27,4,2021,2,47.9935900000, -4.0958900000,1
202100042331,50,23,4,2021,2,43.2849279397,5.4216139187,1
202100042331,50,23,4,2021,2,43.2849279397,5.4216139187,4
202100042337,50,26,4,2021,2,43.7098700000,7.2878200000,3
202100042337,50,26,4,2021,2,43.7098700000,7.2878200000,1
202100042337,50,26,4,2021,2,43.7098700000,7.2878200000,4
202100042344,1,27,4,2021,2,48.8807040000,2.3739630000,4
202100042344,1,27,4,2021,2,48.8807040000,2.3739630000,1
202100042345,50,27,4,2021,2,48.8889530000,2.3959600000,4
202100042347,1,27,4,2021,2,48.8832680000,2.3127450000,1
202100042347,1,27,4,2021,2,48.8832680000,2.3127450000,4
202100042352,1,27,4,2021,2,48.8468790000,2.2924140000,4
202100042352,1,27,4,2021,2,48.8468790000,2.2924140000,1
202100042353,50,27,4,2021,2,48.8306020000,2.3642680000,4
202100042353,50,27,4,2021,2,48.8306020000,2.3642680000,1
202100042355,1,27,4,2021,2,48.8630510000,2.3713020000,1
202100042355,1,27,4,2021,2,48.8630510000,2.3713020000,4
202100042358,50,27,4,2021,2,48.8534170000,2.3261830000,4
202100042359,1,15,4,2021,2,48.8627790000,2.3116580000,4
